Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
2021-04-30T00:00:00,75+ Years,5.855472141,0.805,0.684
2021-04-29T00:00:00,<12 Years,9.170350477,0,0
2021-04-29T00:00:00,12 - 15 Years,16.25767881,0.005,0.001
2021-04-29T00:00:00,16 - 17 Years,19.09908051,0.224,0.06
2021-04-29T00:00:00,18 - 24 Years,18.6040626,0.324,0.162
2021-04-29T00:00:00,25 - 39 Years,16.23869745,0.403,0.241
2021-04-29T00:00:00,40 - 49 Years,14.44502302,0.496,0.316
2021-04-29T00:00:00,50 - 64 Years,10.89153197,0.616,0.432
2021-04-29T00:00:00,65 - 74 Years,5.841235631,0.826,0.688
2021-04-29T00:00:00,75+ Years,5.917868815,0.803,0.681
2021-04-28T00:00:00,<12 Years,9.286366848,0,0
2021-04-28T00:00:00,12 - 15 Years,16.57545185,0.005,0.001
2021-04-28T00:00:00,16 - 17 Years,19.51596312,0.218,0.055
2021-04-28T00:00:00,18 - 24 Years,19.28291186,0.319,0.156
2021-04-28T00:00:00,25 - 39 Years,16.75690884,0.398,0.236
2021-04-28T00:00:00,40 - 49 Years,14.92618129,0.491,0.309
2021-04-28T00:00:00,50 - 64 Years,11.25113983,0.612,0.424
2021-04-28T00:00:00,65 - 74 Years,6.063060075,0.823,0.684
2021-04-28T00:00:00,75+ Years,6.045466507,0.801,0.678
2021-04-27T00:00:00,<12 Years,9.327418795,0,0
2021-04-27T00:00:00,12 - 15 Years,16.59339065,0.005,0.001
2021-04-27T00:00:00,16 - 17 Years,19.79675595,0.212,0.052
2021-04-27T00:00:00,18 - 24 Years,19.81521288,0.315,0.152
2021-04-27T00:00:00,25 - 39 Years,17.04440534,0.394,0.231
2021-04-27T00:00:00,40 - 49 Years,15.11361334,0.487,0.303
2021-04-27T00:00:00,50 - 64 Years,11.46545157,0.608,0.417
2021-04-27T00:00:00,65 - 74 Years,6.120318774,0.822,0.681
2021-04-27T00:00:00,75+ Years,6.113471871,0.799,0.675
2021-04-26T00:00:00,<12 Years,9.310760034,0,0
2021-04-26T00:00:00,12 - 15 Years,16.53359465,0.005,0.001
2021-04-26T00:00:00,16 - 17 Years,19.78642001,0.206,0.049
2021-04-26T00:00:00,18 - 24 Years,20.19718378,0.311,0.15
2021-04-26T00:00:00,25 - 39 Years,17.12820571,0.391,0.228
2021-04-26T00:00:00,40 - 49 Years,15.06011194,0.483,0.3
2021-04-26T00:00:00,50 - 64 Years,11.45705164,0.605,0.412
2021-04-26T00:00:00,65 - 74 Years,5.995197912,0.82,0.679
2021-04-26T00:00:00,75+ Years,6.06720018,0.798,0.674
2021-04-25T00:00:00,<12 Years,9.712355166,0,0
2021-04-25T00:00:00,12 - 15 Years,17.05894524,0.005,0.001
2021-04-25T00:00:00,16 - 17 Years,20.50476732,0.198,0.047
2021-04-25T00:00:00,18 - 24 Years,21.54211842,0.306,0.146
2021-04-25T00:00:00,25 - 39 Years,18.34447212,0.387,0.224
2021-04-25T00:00:00,40 - 49 Years,16.17513775,0.479,0.294
2021-04-25T00:00:00,50 - 64 Years,12.49750794,0.601,0.406
2021-04-25T00:00:00,65 - 74 Years,6.638191901,0.819,0.676
2021-04-25T00:00:00,75+ Years,7.022079617,0.797,0.673
2021-04-24T00:00:00,<12 Years,9.76084406,0,0
2021-04-24T00:00:00,12 - 15 Years,17.07602981,0.004,0.001
2021-04-24T00:00:00,16 - 17 Years,20.71493128,0.189,0.043
2021-04-24T00:00:00,18 - 24 Years,21.86168813,0.3,0.141
2021-04-24T00:00:00,25 - 39 Years,18.57033207,0.381,0.218
2021-04-24T00:00:00,40 - 49 Years,16.39941845,0.473,0.286
2021-04-24T00:00:00,50 - 64 Years,12.73429519,0.596,0.396
2021-04-24T00:00:00,65 - 74 Years,6.733198929,0.816,0.672
2021-04-24T00:00:00,75+ Years,7.168606638,0.796,0.67
2021-04-23T00:00:00,<12 Years,9.904228396,0,0
2021-04-23T00:00:00,12 - 15 Years,17.16059845,0.004,0.001
2021-04-23T00:00:00,16 - 17 Years,21.03534519,0.18,0.039
2021-04-23T00:00:00,18 - 24 Years,22.15998471,0.293,0.136
2021-04-23T00:00:00,25 - 39 Years,18.86648302,0.375,0.212
2021-04-23T00:00:00,40 - 49 Years,16.64283209,0.466,0.278
2021-04-23T00:00:00,50 - 64 Years,13.01035778,0.59,0.384
2021-04-23T00:00:00,65 - 74 Years,6.812512831,0.813,0.667
2021-04-23T00:00:00,75+ Years,7.294101072,0.793,0.666
2021-04-22T00:00:00,<12 Years,10.15470477,0,0
2021-04-22T00:00:00,12 - 15 Years,17.31265114,0.004,0
2021-04-22T00:00:00,16 - 17 Years,21.49357152,0.172,0.036
2021-04-22T00:00:00,18 - 24 Years,22.68850384,0.286,0.131
2021-04-22T00:00:00,25 - 39 Years,19.36358601,0.369,0.206
2021-04-22T00:00:00,40 - 49 Years,17.03399463,0.46,0.27
2021-04-22T00:00:00,50 - 64 Years,13.39153302,0.584,0.373
2021-04-22T00:00:00,65 - 74 Years,6.931271615,0.81,0.661
2021-04-22T00:00:00,75+ Years,7.446937869,0.791,0.662
2021-04-21T00:00:00,<12 Years,10.31534282,0,0
2021-04-21T00:00:00,12 - 15 Years,17.55525206,0.003,0
2021-04-21T00:00:00,16 - 17 Years,21.68823158,0.164,0.033
2021-04-21T00:00:00,18 - 24 Years,23.04825613,0.28,0.127
2021-04-21T00:00:00,25 - 39 Years,19.61477605,0.363,0.201
2021-04-21T00:00:00,40 - 49 Years,17.2653616,0.454,0.263
2021-04-21T00:00:00,50 - 64 Years,13.61855818,0.579,0.363
2021-04-21T00:00:00,65 - 74 Years,7.002951024,0.808,0.656
2021-04-21T00:00:00,75+ Years,7.592763803,0.789,0.659
2021-04-20T00:00:00,<12 Years,10.76274955,0,0
2021-04-20T00:00:00,12 - 15 Years,18.16431706,0.003,0
2021-04-20T00:00:00,16 - 17 Years,22.54439132,0.157,0.031
2021-04-20T00:00:00,18 - 24 Years,24.32889865,0.274,0.124
2021-04-20T00:00:00,25 - 39 Years,20.7535746,0.358,0.197
2021-04-20T00:00:00,40 - 49 Years,18.26488108,0.448,0.257
2021-04-20T00:00:00,50 - 64 Years,14.43607577,0.574,0.355
2021-04-20T00:00:00,65 - 74 Years,7.416486077,0.805,0.651
2021-04-20T00:00:00,75+ Years,8.097545884,0.787,0.656
2021-04-19T00:00:00,<12 Years,10.52030508,0,0
2021-04-19T00:00:00,12 - 15 Years,17.82945944,0.003,0
2021-04-19T00:00:00,16 - 17 Years,22.3290594,0.151,0.03
2021-04-19T00:00:00,18 - 24 Years,24.20362354,0.27,0.121
2021-04-19T00:00:00,25 - 39 Years,20.56381002,0.354,0.194
2021-04-19T00:00:00,40 - 49 Years,18.11571493,0.444,0.253
2021-04-19T00:00:00,50 - 64 Years,14.31779566,0.571,0.35
2021-04-19T00:00:00,65 - 74 Years,7.263796211,0.803,0.648
2021-04-19T00:00:00,75+ Years,7.847258102,0.786,0.654
2021-04-18T00:00:00,<12 Years,10.4352264,0,0
2021-04-18T00:00:00,12 - 15 Years,17.66630178,0.003,0
2021-04-18T00:00:00,16 - 17 Years,22.26359849,0.144,0.028
2021-04-18T00:00:00,18 - 24 Years,24.14925887,0.265,0.119
2021-04-18T00:00:00,25 - 39 Years,20.31029806,0.349,0.191
2021-04-18T00:00:00,40 - 49 Years,17.90950425,0.439,0.249
2021-04-18T00:00:00,50 - 64 Years,14.13958092,0.567,0.344
2021-04-18T00:00:00,65 - 74 Years,7.005071717,0.802,0.645
2021-04-18T00:00:00,75+ Years,7.388747712,0.785,0.652
2021-04-17T00:00:00,<12 Years,10.52922941,0,0
2021-04-17T00:00:00,12 - 15 Years,17.84141864,0.002,0
2021-04-17T00:00:00,16 - 17 Years,22.60123895,0.133,0.026
2021-04-17T00:00:00,18 - 24 Years,24.53501166,0.256,0.114
2021-04-17T00:00:00,25 - 39 Years,20.63642294,0.342,0.185
2021-04-17T00:00:00,40 - 49 Years,18.10047944,0.431,0.241
2021-04-17T00:00:00,50 - 64 Years,14.35548184,0.56,0.332
2021-04-17T00:00:00,65 - 74 Years,7.105168406,0.799,0.638
2021-04-17T00:00:00,75+ Years,7.416090075,0.783,0.647
2021-04-16T00:00:00,<12 Years,10.59288968,0,0
2021-04-16T00:00:00,12 - 15 Years,18.01397282,0.002,0
2021-04-16T00:00:00,16 - 17 Years,22.94921534,0.125,0.024
2021-04-16T00:00:00,18 - 24 Years,24.94865588,0.248,0.11
2021-04-16T00:00:00,25 - 39 Years,20.9431281,0.334,0.18
2021-04-16T00:00:00,40 - 49 Years,18.37790721,0.423,0.234
2021-04-16T00:00:00,50 - 64 Years,14.65084157,0.552,0.32
2021-04-16T00:00:00,65 - 74 Years,7.248951363,0.795,0.631
2021-04-16T00:00:00,75+ Years,7.573834475,0.78,0.642
2021-04-15T00:00:00,<12 Years,10.46229689,0,0
2021-04-15T00:00:00,12 - 15 Years,18.03276585,0.002,0
2021-04-15T00:00:00,16 - 17 Years,22.84413336,0.117,0.022
2021-04-15T00:00:00,18 - 24 Years,25.1301866,0.239,0.106
2021-04-15T00:00:00,25 - 39 Years,21.02819498,0.326,0.175
2021-04-15T00:00:00,40 - 49 Years,18.46365118,0.413,0.226
2021-04-15T00:00:00,50 - 64 Years,14.86129389,0.543,0.308
2021-04-15T00:00:00,65 - 74 Years,7.347775637,0.79,0.622
2021-04-15T00:00:00,75+ Years,7.696524564,0.777,0.636
2021-04-14T00:00:00,<12 Years,10.38108543,0,0
2021-04-14T00:00:00,12 - 15 Years,17.93111265,0.002,0
2021-04-14T00:00:00,16 - 17 Years,22.98022314,0.109,0.021
2021-04-14T00:00:00,18 - 24 Years,25.31833563,0.231,0.102
2021-04-14T00:00:00,25 - 39 Years,21.21394896,0.318,0.17
2021-04-14T00:00:00,40 - 49 Years,18.67978265,0.405,0.219
2021-04-14T00:00:00,50 - 64 Years,15.09785411,0.535,0.297
2021-04-14T00:00:00,65 - 74 Years,7.427937817,0.787,0.615
2021-04-14T00:00:00,75+ Years,7.720361496,0.774,0.632
2021-04-13T00:00:00,<12 Years,10.14161574,0,0
2021-04-13T00:00:00,12 - 15 Years,17.63811224,0.002,0
2021-04-13T00:00:00,16 - 17 Years,22.62191082,0.103,0.019
2021-04-13T00:00:00,18 - 24 Years,24.90138225,0.223,0.098
2021-04-13T00:00:00,25 - 39 Years,20.71811248,0.311,0.165
2021-04-13T00:00:00,40 - 49 Years,18.32617739,0.397,0.213
2021-04-13T00:00:00,50 - 64 Years,14.89625577,0.527,0.288
2021-04-13T00:00:00,65 - 74 Years,7.291365215,0.782,0.609
2021-04-13T00:00:00,75+ Years,7.505128025,0.771,0.627
2021-04-12T00:00:00,<12 Years,10.32486211,0,0
2021-04-12T00:00:00,12 - 15 Years,17.98920019,0.002,0
2021-04-12T00:00:00,16 - 17 Years,23.0939184,0.097,0.018
2021-04-12T00:00:00,18 - 24 Years,25.49230257,0.217,0.095
2021-04-12T00:00:00,25 - 39 Years,21.21289354,0.305,0.161
2021-04-12T00:00:00,40 - 49 Years,18.8161935,0.39,0.208
2021-04-12T00:00:00,50 - 64 Years,15.37595993,0.52,0.281
2021-04-12T00:00:00,65 - 74 Years,7.546272462,0.779,0.604
2021-04-12T00:00:00,75+ Years,7.836040723,0.769,0.624
2021-04-11T00:00:00,<12 Years,10.15262242,0,0
2021-04-11T00:00:00,12 - 15 Years,17.69876247,0.002,0
2021-04-11T00:00:00,16 - 17 Years,22.80451229,0.09,0.017
2021-04-11T00:00:00,18 - 24 Years,25.41666477,0.21,0.092
2021-04-11T00:00:00,25 - 39 Years,21.22302557,0.298,0.157
2021-04-11T00:00:00,40 - 49 Years,18.92815669,0.383,0.203
2021-04-11T00:00:00,50 - 64 Years,15.49106168,0.513,0.272
2021-04-11T00:00:00,65 - 74 Years,7.592927699,0.776,0.598
2021-04-11T00:00:00,75+ Years,7.773644049,0.767,0.62
2021-04-10T00:00:00,<12 Years,10.03571362,0,0
2021-04-10T00:00:00,12 - 15 Years,17.43480583,0.001,0
2021-04-10T00:00:00,16 - 17 Years,22.53061008,0.083,0.016
2021-04-10T00:00:00,18 - 24 Years,25.30178986,0.201,0.087
2021-04-10T00:00:00,25 - 39 Years,21.08328792,0.29,0.151
2021-04-10T00:00:00,40 - 49 Years,18.94622669,0.374,0.195
2021-04-10T00:00:00,50 - 64 Years,15.49878054,0.504,0.261
2021-04-10T00:00:00,65 - 74 Years,7.542455216,0.772,0.589
2021-04-10T00:00:00,75+ Years,7.758220152,0.764,0.614
2021-04-09T00:00:00,<12 Years,9.952122334,0,0
2021-04-09T00:00:00,12 - 15 Years,17.22722828,0.001,0
2021-04-09T00:00:00,16 - 17 Years,22.28771567,0.077,0.015
2021-04-09T00:00:00,18 - 24 Years,25.23986141,0.192,0.082
2021-04-09T00:00:00,25 - 39 Years,20.94207268,0.28,0.145
2021-04-09T00:00:00,40 - 49 Years,18.89485118,0.364,0.187
2021-04-09T00:00:00,50 - 64 Years,15.46177544,0.492,0.249
2021-04-09T00:00:00,65 - 74 Years,7.464413729,0.766,0.577
2021-04-09T00:00:00,75+ Years,7.636932235,0.76,0.607
2021-04-08T00:00:00,<12 Years,9.82242198,0,0
2021-04-08T00:00:00,12 - 15 Years,16.92397712,0.001,0
2021-04-08T00:00:00,16 - 17 Years,22.04826657,0.07,0.014
2021-04-08T00:00:00,18 - 24 Years,25.23229763,0.182,0.078
2021-04-08T00:00:00,25 - 39 Years,20.83294221,0.271,0.14
2021-04-08T00:00:00,40 - 49 Years,18.89697706,0.353,0.181
2021-04-08T00:00:00,50 - 64 Years,15.4370297,0.481,0.238
2021-04-08T00:00:00,65 - 74 Years,7.446175773,0.761,0.567
2021-04-08T00:00:00,75+ Years,7.536676905,0.757,0.6
2021-04-07T00:00:00,<12 Years,9.795054016,0,0
2021-04-07T00:00:00,12 - 15 Years,16.66514586,0.001,0
2021-04-07T00:00:00,16 - 17 Years,21.76402842,0.064,0.013
2021-04-07T00:00:00,18 - 24 Years,25.48426606,0.174,0.074
2021-04-07T00:00:00,25 - 39 Years,20.90281104,0.263,0.136
2021-04-07T00:00:00,40 - 49 Years,18.97846926,0.344,0.175
2021-04-07T00:00:00,50 - 64 Years,15.55190443,0.471,0.228
2021-04-07T00:00:00,65 - 74 Years,7.502586195,0.756,0.557
2021-04-07T00:00:00,75+ Years,7.570329044,0.753,0.593
2021-04-06T00:00:00,<12 Years,9.690936759,0,0
2021-04-06T00:00:00,12 - 15 Years,16.46183945,0.001,0
2021-04-06T00:00:00,16 - 17 Years,21.7571378,0.06,0.012
2021-04-06T00:00:00,18 - 24 Years,25.82179974,0.169,0.072
2021-04-06T00:00:00,25 - 39 Years,21.18503044,0.257,0.132
2021-04-06T00:00:00,40 - 49 Years,19.16200385,0.337,0.17
2021-04-06T00:00:00,50 - 64 Years,15.73193538,0.462,0.22
2021-04-06T00:00:00,65 - 74 Years,7.590382868,0.753,0.548
2021-04-06T00:00:00,75+ Years,7.508633456,0.751,0.587
2021-04-05T00:00:00,<12 Years,9.422909193,0,0
2021-04-05T00:00:00,12 - 15 Years,16.00738983,0.001,0
2021-04-05T00:00:00,16 - 17 Years,21.22139197,0.051,0.011
2021-04-05T00:00:00,18 - 24 Years,25.54288535,0.156,0.066
2021-04-05T00:00:00,25 - 39 Years,21.01363018,0.242,0.124
2021-04-05T00:00:00,40 - 49 Years,19.0585442,0.318,0.159
2021-04-05T00:00:00,50 - 64 Years,15.72512462,0.441,0.204
2021-04-05T00:00:00,65 - 74 Years,7.579779405,0.744,0.527
2021-04-05T00:00:00,75+ Years,7.41889442,0.745,0.574
2021-04-04T00:00:00,<12 Years,9.328013751,0,0
2021-04-04T00:00:00,12 - 15 Years,15.74343319,0.001,0
2021-04-04T00:00:00,16 - 17 Years,21.11803264,0.051,0.011
2021-04-04T00:00:00,18 - 24 Years,25.55895838,0.156,0.066
2021-04-04T00:00:00,25 - 39 Years,20.98260082,0.242,0.124
2021-04-04T00:00:00,40 - 49 Years,18.9717373,0.318,0.159
2021-04-04T00:00:00,50 - 64 Years,15.71195716,0.441,0.204
2021-04-04T00:00:00,65 - 74 Years,7.511917243,0.744,0.527
2021-04-04T00:00:00,75+ Years,7.374024901,0.745,0.574
2021-04-03T00:00:00,<12 Years,9.333963308,0,0
2021-04-03T00:00:00,12 - 15 Years,15.69730485,0.001,0
2021-04-03T00:00:00,16 - 17 Years,21.08185688,0.05,0.011
2021-04-03T00:00:00,18 - 24 Years,25.77499885,0.156,0.066
2021-04-03T00:00:00,25 - 39 Years,21.16814371,0.242,0.124
2021-04-03T00:00:00,40 - 49 Years,19.11488011,0.317,0.159
2021-04-03T00:00:00,50 - 64 Years,15.88812869,0.441,0.203
2021-04-03T00:00:00,65 - 74 Years,7.612862209,0.744,0.526
2021-04-03T00:00:00,75+ Years,7.389448798,0.745,0.574
2021-04-02T00:00:00,<12 Years,9.26227114,0,0
2021-04-02T00:00:00,12 - 15 Years,15.6870541,0.001,0
2021-04-02T00:00:00,16 - 17 Years,21.01295066,0.046,0.01
2021-04-02T00:00:00,18 - 24 Years,25.87380073,0.149,0.064
2021-04-02T00:00:00,25 - 39 Years,21.18650803,0.234,0.12
2021-04-02T00:00:00,40 - 49 Years,19.18964034,0.307,0.154
2021-04-02T00:00:00,50 - 64 Years,15.99278728,0.428,0.194
2021-04-02T00:00:00,65 - 74 Years,7.648913983,0.738,0.512
2021-04-02T00:00:00,75+ Years,7.409780299,0.741,0.565
2021-04-01T00:00:00,<12 Years,9.323551583,0,0
2021-04-01T00:00:00,12 - 15 Years,15.73318245,0.001,0
2021-04-01T00:00:00,16 - 17 Years,21.18866152,0.042,0.009
2021-04-01T00:00:00,18 - 24 Years,26.13947851,0.142,0.061
2021-04-01T00:00:00,25 - 39 Years,21.39864752,0.226,0.117
2021-04-01T00:00:00,40 - 49 Years,19.29522588,0.297,0.149
2021-04-01T00:00:00,50 - 64 Years,16.25409324,0.415,0.186
2021-04-01T00:00:00,65 - 74 Years,7.793969355,0.73,0.497
2021-04-01T00:00:00,75+ Years,7.610290959,0.735,0.555
2021-03-31T00:00:00,<12 Years,9.745077733,0,0
2021-03-31T00:00:00,12 - 15 Years,16.57630608,0.001,0
2021-03-31T00:00:00,16 - 17 Years,22.30149691,0.039,0.009
2021-03-31T00:00:00,18 - 24 Years,26.91712965,0.137,0.059
2021-03-31T00:00:00,25 - 39 Years,22.27570183,0.22,0.114
2021-03-31T00:00:00,40 - 49 Years,20.15656295,0.288,0.145
2021-03-31T00:00:00,50 - 64 Years,17.09930791,0.404,0.179
2021-03-31T00:00:00,65 - 74 Years,8.259249306,0.725,0.484
2021-03-31T00:00:00,75+ Years,8.208317507,0.731,0.547
2021-03-30T00:00:00,<12 Years,9.697481272,0,0
2021-03-30T00:00:00,12 - 15 Years,16.49942551,0.001,0
2021-03-30T00:00:00,16 - 17 Years,22.08099702,0.036,0.008
2021-03-30T00:00:00,18 - 24 Years,26.53941338,0.133,0.058
2021-03-30T00:00:00,25 - 39 Years,22.01817926,0.215,0.111
2021-03-30T00:00:00,40 - 49 Years,20.01129425,0.282,0.142
2021-03-30T00:00:00,50 - 64 Years,17.0495894,0.396,0.174
2021-03-30T00:00:00,65 - 74 Years,8.317356283,0.72,0.473
2021-03-30T00:00:00,75+ Years,8.324697821,0.728,0.54
2021-03-29T00:00:00,<12 Years,9.743292865,0,0
2021-03-29T00:00:00,12 - 15 Years,16.55324191,0.001,0
2021-03-29T00:00:00,16 - 17 Years,22.27048911,0.035,0.008
2021-03-29T00:00:00,18 - 24 Years,26.63301516,0.13,0.057
2021-03-29T00:00:00,25 - 39 Years,22.11591118,0.212,0.11
2021-03-29T00:00:00,40 - 49 Years,20.16081471,0.278,0.14
2021-03-29T00:00:00,50 - 64 Years,17.31929528,0.39,0.171
2021-03-29T00:00:00,65 - 74 Years,8.570991115,0.718,0.466
2021-03-29T00:00:00,75+ Years,8.620556207,0.726,0.536
2021-03-28T00:00:00,<12 Years,9.843245432,0,0
2021-03-28T00:00:00,12 - 15 Years,16.77961249,0.001,0
2021-03-28T00:00:00,16 - 17 Years,22.46687183,0.032,0.008
2021-03-28T00:00:00,18 - 24 Years,26.76585404,0.126,0.056
2021-03-28T00:00:00,25 - 39 Years,22.26831388,0.207,0.108
2021-03-28T00:00:00,40 - 49 Years,20.42265268,0.272,0.137
2021-03-28T00:00:00,50 - 64 Years,17.60398483,0.382,0.166
2021-03-28T00:00:00,65 - 74 Years,8.85813289,0.714,0.457
2021-03-28T00:00:00,75+ Years,8.93183849,0.724,0.53
2021-03-27T00:00:00,<12 Years,10.02202963,0,0
2021-03-27T00:00:00,12 - 15 Years,17.0905517,0,0
2021-03-27T00:00:00,16 - 17 Years,22.68564907,0.03,0.007
2021-03-27T00:00:00,18 - 24 Years,27.05895052,0.122,0.054
2021-03-27T00:00:00,25 - 39 Years,22.63011198,0.201,0.105
2021-03-27T00:00:00,40 - 49 Years,20.823736,0.264,0.133
2021-03-27T00:00:00,50 - 64 Years,18.05099737,0.37,0.16
2021-03-27T00:00:00,65 - 74 Years,9.238585138,0.708,0.443
2021-03-27T00:00:00,75+ Years,9.655359473,0.72,0.521
2021-03-26T00:00:00,<12 Years,10.39774419,0,0
2021-03-26T00:00:00,12 - 15 Years,17.58002469,0,0
2021-03-26T00:00:00,16 - 17 Years,23.34370343,0.028,0.007
2021-03-26T00:00:00,18 - 24 Years,27.9557312,0.117,0.052
2021-03-26T00:00:00,25 - 39 Years,23.67898872,0.195,0.102
2021-03-26T00:00:00,40 - 49 Years,21.91041671,0.255,0.129
2021-03-26T00:00:00,50 - 64 Years,19.20110682,0.357,0.155
2021-03-26T00:00:00,65 - 74 Years,10.21071061,0.7,0.428
2021-03-26T00:00:00,75+ Years,10.90469512,0.715,0.511
2021-03-25T00:00:00,<12 Years,10.57057884,0,0
2021-03-25T00:00:00,12 - 15 Years,17.79187339,0,0
2021-03-25T00:00:00,16 - 17 Years,23.46945728,0.025,0.007
2021-03-25T00:00:00,18 - 24 Years,28.12969814,0.112,0.051
2021-03-25T00:00:00,25 - 39 Years,24.01608998,0.189,0.1
2021-03-25T00:00:00,40 - 49 Years,22.40574753,0.246,0.126
2021-03-25T00:00:00,50 - 64 Years,19.75050771,0.343,0.15
2021-03-25T00:00:00,65 - 74 Years,10.75700102,0.692,0.415
2021-03-25T00:00:00,75+ Years,11.7200584,0.709,0.502
2021-03-24T00:00:00,<12 Years,10.39000977,0,0
2021-03-24T00:00:00,12 - 15 Years,17.43736851,0,0
2021-03-24T00:00:00,16 - 17 Years,22.90959427,0.024,0.006
2021-03-24T00:00:00,18 - 24 Years,28.08667914,0.108,0.05
2021-03-24T00:00:00,25 - 39 Years,24.10791155,0.184,0.098
2021-03-24T00:00:00,40 - 49 Years,22.62577645,0.238,0.123
2021-03-24T00:00:00,50 - 64 Years,20.0708402,0.332,0.146
2021-03-24T00:00:00,65 - 74 Years,11.35121908,0.685,0.404
2021-03-24T00:00:00,75+ Years,12.63778027,0.704,0.494
2021-03-23T00:00:00,<12 Years,10.68778512,0,0
2021-03-23T00:00:00,12 - 15 Years,17.89010967,0,0
2021-03-23T00:00:00,16 - 17 Years,23.3488714,0.022,0.006
2021-03-23T00:00:00,18 - 24 Years,28.96029574,0.104,0.049
2021-03-23T00:00:00,25 - 39 Years,25.13462446,0.179,0.097
2021-03-23T00:00:00,40 - 49 Years,23.94701295,0.232,0.121
2021-03-23T00:00:00,50 - 64 Years,21.36987816,0.321,0.143
2021-03-23T00:00:00,65 - 74 Years,12.52056897,0.678,0.395
2021-03-23T00:00:00,75+ Years,14.3666589,0.7,0.488
2021-03-22T00:00:00,<12 Years,10.82075773,0,0
2021-03-22T00:00:00,12 - 15 Years,18.00457631,0,0
2021-03-22T00:00:00,16 - 17 Years,23.39193778,0.021,0.006
2021-03-22T00:00:00,18 - 24 Years,29.16357233,0.102,0.048
2021-03-22T00:00:00,25 - 39 Years,25.53082926,0.176,0.095
2021-03-22T00:00:00,40 - 49 Years,24.39167689,0.227,0.119
2021-03-22T00:00:00,50 - 64 Years,21.84322562,0.315,0.14
2021-03-22T00:00:00,65 - 74 Years,13.24626997,0.673,0.389
2021-03-22T00:00:00,75+ Years,15.4098752,0.696,0.483
2021-03-21T00:00:00,<12 Years,10.41946008,0,0
2021-03-21T00:00:00,12 - 15 Years,17.43822274,0,0
2021-03-21T00:00:00,16 - 17 Years,22.48065307,0.02,0.006
2021-03-21T00:00:00,18 - 24 Years,28.11598879,0.099,0.047
2021-03-21T00:00:00,25 - 39 Years,24.61725741,0.172,0.094
2021-03-21T00:00:00,40 - 49 Years,23.54309512,0.222,0.117
2021-03-21T00:00:00,50 - 64 Years,21.12310181,0.306,0.137
2021-03-21T00:00:00,65 - 74 Years,12.93367988,0.667,0.381
2021-03-21T00:00:00,75+ Years,15.04531036,0.693,0.478
2021-03-20T00:00:00,<12 Years,10.10889317,0,0
2021-03-20T00:00:00,12 - 15 Years,16.85734729,0,0
2021-03-20T00:00:00,16 - 17 Years,21.92940334,0.019,0.005
2021-03-20T00:00:00,18 - 24 Years,27.26931816,0.094,0.046
2021-03-20T00:00:00,25 - 39 Years,23.89070604,0.166,0.092
2021-03-20T00:00:00,40 - 49 Years,22.86104088,0.214,0.115
2021-03-20T00:00:00,50 - 64 Years,20.48675029,0.293,0.133
2021-03-20T00:00:00,65 - 74 Years,12.56680007,0.659,0.369
2021-03-20T00:00:00,75+ Years,14.38488714,0.687,0.469
2021-03-19T00:00:00,<12 Years,9.613889989,0,0
2021-03-19T00:00:00,12 - 15 Years,16.06376892,0,0
2021-03-19T00:00:00,16 - 17 Years,20.90270072,0.017,0.005
2021-03-19T00:00:00,18 - 24 Years,25.87049158,0.09,0.045
2021-03-19T00:00:00,25 - 39 Years,22.60457081,0.16,0.09
2021-03-19T00:00:00,40 - 49 Years,21.52279731,0.206,0.112
2021-03-19T00:00:00,50 - 64 Years,19.19565822,0.28,0.13
2021-03-19T00:00:00,65 - 74 Years,11.69901266,0.649,0.356
2021-03-19T00:00:00,75+ Years,13.19654599,0.681,0.459
2021-03-18T00:00:00,<12 Years,9.214972158,0,0
2021-03-18T00:00:00,12 - 15 Years,15.40942981,0,0
2021-03-18T00:00:00,16 - 17 Years,20.21880652,0.016,0.005
2021-03-18T00:00:00,18 - 24 Years,24.77090705,0.087,0.044
2021-03-18T00:00:00,25 - 39 Years,21.60171039,0.156,0.089
2021-03-18T00:00:00,40 - 49 Years,20.57855079,0.2,0.11
2021-03-18T00:00:00,50 - 64 Years,18.26213077,0.269,0.126
2021-03-18T00:00:00,65 - 74 Years,11.12684981,0.64,0.344
2021-03-18T00:00:00,75+ Years,12.3005578,0.675,0.45
2021-03-17T00:00:00,<12 Years,8.736925212,0,0
2021-03-17T00:00:00,12 - 15 Years,14.54836737,0,0
2021-03-17T00:00:00,16 - 17 Years,19.1766,0.015,0.005
2021-03-17T00:00:00,18 - 24 Years,23.23924158,0.084,0.043
2021-03-17T00:00:00,25 - 39 Years,20.0274454,0.152,0.087
2021-03-17T00:00:00,40 - 49 Years,19.09078676,0.194,0.108
2021-03-17T00:00:00,50 - 64 Years,16.88113673,0.258,0.123
2021-03-17T00:00:00,65 - 74 Years,10.21028648,0.631,0.332
2021-03-17T00:00:00,75+ Years,10.99303199,0.669,0.441
2021-03-16T00:00:00,<12 Years,8.298442823,0,0
2021-03-16T00:00:00,12 - 15 Years,13.87267255,0,0
2021-03-16T00:00:00,16 - 17 Years,18.49615111,0.014,0.005
2021-03-16T00:00:00,18 - 24 Years,22.0569282,0.082,0.042
2021-03-16T00:00:00,25 - 39 Years,18.77212844,0.148,0.085
